"INST_ID","INST_Name","Address","City","State","Zip","Longitude","Latitude","Sector","Size","LandGrant","Carnegie","2020ADM_Rate","2020ENR_Rate","2019ADM_Rate","2019ENR_Rate","2018ADM_Rate","2018ENR_Rate","2017ADM_Rate","2017ENR_Rate","2016ADM_Rate","2016ENR_Rate","2015ADM_Rate","2015ENR_Rate","Head_21_TOTAL","Head_21_UG","Head_21_GR","Head_20_TOTAL","Head_20_UG","Head_20_GR","Head_19_TOTAL","Head_19_UG","Head_19_GR","Head_18_TOTAL","Head_18_UG","Head_18_GR","Head_17_TOTAL","Head_17_UG","Head_17_GR","Head_16_TOTAL","Head_16_UG","Head_16_GR","FTE2020","FTE2019","FTE2018","FTE2017","FTE2016","FTE2015","F2020_Ret","F2019_Ret","F2018_Ret","F2017_Ret","F2016_Ret","F2015_Ret","GR2020","GR2019","GR2018","GR2017","GR2016","GR2015","2020S:F","2019S:F","2018S:F","2017S:F","2016S:F","2015S:F","IN_2122_ON","OUT_2122_ON","IN_2021_ON","OUT_2021_ON","IN_1920_ON","OUT_1920_ON","IN_1819_ON","OUT_1819_ON","IN_1718_ON","OUT_1718_ON","IN_1617_ON","OUT_1617_ON","IN_1516_ON","OUT_1516_ON","UG_TOTAL_1920","UG_AID_PERC_1920","UG_PELL_PERC_1920","UG_TOTAL_1819","UG_AID_PERC_1819","UG_PELL_PERC_1819","UG_TOTAL_1718","UG_AID_PERC_1718","UG_PELL_PERC_1718","UG_TOTAL_1617","UG_AID_PERC_1617","UG_PELL_PERC_1617","UG_TOTAL_1516","UG_AID_PERC_1516","UG_PELL_PERC_1516","UG_TOTAL_1415","UG_AID_PERC_1415","UG_PELL_PERC_1415","FY20_Endow","FY19_Endow","FY18_Endow","FY17_Endow","FY16_Endow","FY15_Endow"
238078,"Wheeling University","316 Washington Ave","Wheeling","WV","26003",-80.690804,40.070873,"Private","Under 1,000","No","Master's Colleges & Universities: Medium Programs",0.768211920529801,0.231527093596059,0.682531380753138,0.111111111111111,0.863414634146341,0.212570621468927,0.942675159235669,0.152871621621622,0.932352941176471,0.233438485804416,0.607230895645029,0.151191454396056,1001,722,279,880,521,359,1362,957,405,1310,879,431,1470,1017,453,1610,1168,442,709,666,1036,968,1101,1152,75,181,181,222,184,252,56,64,58,54,64,54,12,11,11,13,10,11,44010,44010,43000,43000,42290,42290,42290,42290,40206,40206,39006,39006,38200,38200,532,70,34,861,85,35,793,84,33,945,79,30,1043,82,24,1187,79,25,9212872,8782994,13853492,12968989,12482023,13788523
125763,"Whittier College","13406 E Philadelphia Street","Whittier","CA","90601",-118.032299,33.978773,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.723302897975387,0.0655872667398463,0.571132310244712,0.119341563786008,0.759485530546624,0.108382726502964,0.740862636410878,0.121580547112462,0.694520015546055,0.119194180190263,0.62615562403698,0.0857087827426811,1639,1537,102,1937,1841,96,1974,1766,208,2206,1732,474,2262,1660,602,2407,1709,698,1522,1793,1807,1884,1957,2051,493,508,519,424,443,388,66,69,64,66,65,67,11,12,11,11,11,12,66486,66486,66392,66392,65668,65668,63828,63828,61409,61409,59665,59665,57783,57783,1776,95,36,1732,95,36,1681,93,38,1614,94,36,1648,91,35,1626,94,37,110492437,119325594,116996312,97214988,90655712,97284299
237066,"Whitworth University","300 W Hawthorne Rd","Spokane","WA","99251",-117.416714,47.753358,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.910089399744572,0.170362054448498,0.91380665444066,0.195814220183486,0.907799517555615,0.205491585473871,0.890082122552116,0.179205110007097,0.885652973635806,0.206299757701627,0.624202420242024,0.128492849284928,2968,2479,489,3007,2458,549,2984,2411,573,2852,2300,552,2881,2342,539,2860,2427,433,2582,2629,2576,2467,2478,2487,681,696,504,592,583,617,79,75,73,75,75,74,11,12,11,13,12,11,64639,64639,62890,62890,61088,61088,59350,59350,57824,57824,55752,55752,52468,52468,2417,95,31,2370,94,30,2182,97,28,2297,91,23,2344,94,25,2370,94,26,165245719,156047569,151179044,141884815,127378713,129431885
156125,"Wichita State University","1845 N. Fairmount","Wichita","KS","67260-0124",-97.292361,37.718882,"Public","10,000 - 19,999","No","Doctoral Universities: High Research Activity
",0.79634225996081,0.259022309711286,0.916960564283424,0.29527972027972,0.964993964476634,0.306290207290922,0.938014262205156,0.311500974658869,0.86233148295004,0.304211881552327,0.947329650092081,0.26316758747698,17430,13784,3646,17817,14448,3369,17371,14148,3223,16248,13178,3070,15758,12704,3054,16021,12788,3233,11834,12174,12299,11983,11633,11722,1631,1648,1502,1446,1270,1430,47,47,46,43,44,46,18,19,19,20,19,18,26060,35425,25693,35058,25438,34620,24042,33224,23758,32716,22362,31101,23070,31393,12623,64,32,12377,64,33,11989,64,34,11585,60,34,11501,58,35,11977,57,36,270511000,276142000,264339000,247725000,229250000,235554000
216852,"Widener University","One University Place","Chester","PA","19013-5792",-75.355363,39.861689,"Private","5,000 - 9,999","No","Doctoral/Professional Universities
",0.745774525178603,0.14018691588785,0.718975180144115,0.169710467706013,0.691996262846465,0.174392439243924,0.654259718775848,0.198988621997472,0.69725656877898,0.202272097533943,0.679948349013097,0.156428703191293,7119,3316,3803,7292,3359,3933,7471,3546,3925,7356,3773,3583,7600,3893,3707,7305,3955,3350,5064,5236,5313,5193,5163,4290,727,768,770,728,846,733,63,57,57,57,53,56,13,13,13,13,13,12,67628,67628,65390,65390,65092,65092,63422,63422,61218,61218,60322,60322,57477,57477,3215,86,21,3345,83,21,3436,84,24,3597,81,23,3493,83,25,3350,81,25,90188053,94575552,91760452,87071306,80886359,87246740
206491,"Wilberforce University","1055 N Bickett Rd","Wilberforce","OH","45384-1001",-83.880595,39.707291,"Private","Under 1,000","No","Not applicable, not in Carnegie universe (not accredited or nondegree-granting)",0.615699404761905,0.0706948640483384,0.390519187358916,0.0975433526011561,0.67367535744323,0.102372034956305,0.482912332838039,0.104615384615385,0.384053902302077,0.154970760233918,0.551378446115288,0.112155388471178,520,502,18,620,605,15,762,742,20,696,673,23,751,727,24,839,801,38,430,525,612,546,559,625,126,233,117,212,159,32,18,26,21,27,29,24,10,15,11,9,9,8,23450,23450,23450,23450,23450,23450,23250,23250,23450,23450,23100,23100,25131,25131,543,91,85,627,91,85,609,79,75,624,77,70,620,80,71,364,84,67,7068553,6714939,8193613,8141313,9697178,9690315
216931,"Wilkes University","84 West South Street","Wilkes-Barre","PA","18766",-75.890262,41.244199,"Private","5,000 - 9,999","No","Doctoral/Professional Universities
",0.917698871456097,0.147570485902819,0.786208732694356,0.186251269895022,0.748219735503561,0.22093813732155,0.753134988935333,0.198171727064969,0.75924617196702,0.20601923673596,0.8173198482933,0.184576485461441,6605,2561,4044,6482,2639,3843,6978,2747,4231,7299,2748,4551,7650,2876,4774,7217,2693,4524,3351,3373,3627,3808,3883,3623,532,631,580,659,581,557,60,60,62,59,56,58,13,12,12,13,14,15,60405,60405,58945,58945,57530,57530,55676,55676,53966,53966,51814,51814,50122,50122,2351,87,33,2455,86,34,2491,84,33,2561,84,34,2421,84,36,2360,84,36,52657913,51847867,51627190,47733723,40589592,43364548
210401,"Willamette University","900 State St","Salem","OR","97301",-123.030537,44.935457,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.801745635910224,0.100777604976672,0.77920443101712,0.119870759289176,0.836424155967665,0.11085844229676,0.890945584299732,0.110137672090113,0.780618022973629,0.0982383419689119,0.779374605180038,0.0822804801010739,2395,1726,669,2954,2253,701,2614,1956,658,2683,2002,681,3002,2181,821,2945,2149,796,1826,2130,2319,2460,2463,2626,371,389,440,473,521,552,74,73,78,79,77,79,10,11,11,11,10,10,60106,60106,69598,69598,67550,67550,65109,65109,62262,62262,60999,60999,58997,58997,1624,89,23,1808,88,22,1948,90,22,1997,92,22,2123,90,20,2166,92,20,249725000,258143000,258630000,240702000,225316000,240942000
231624,"William & Mary","200 Richmond Road","Williamsburg","VA","23187-8795",-76.708214,37.269489,"Public","5,000 - 9,999","No","Doctoral Universities: High Research Activity
",0.421590028871206,0.254050442625689,0.376839237057221,0.276572668112798,0.369161431302923,0.285793562708102,0.359158233362375,0.28568762828886,0.365248226950355,0.28688368551304,0.344636169074371,0.101524879614767,9959,6689,3270,9785,6760,3025,9765,6825,2940,9805,6815,2990,9767,6822,2945,9735,6890,2845,8236,8173,8290,8249,8214,8110,1527,1545,1529,1504,1517,1511,91,92,91,90,90,90,11,11,11,11,12,12,40624,63850,40034,63260,39595,62821,39221,61093,37386,59012,35991,57031,33630,55330,6256,48,12,6377,49,12,6285,49,12,6276,46,11,6214,47,11,6299,44,11,967685235,995873958,935543672,874080692,803697524,811216974
176479,"William Carey University","710 William Carey Parkway","Hattiesburg","MS","39401",-89.291815,31.305264,"Private","5,000 - 9,999","No","Doctoral/Professional Universities
",0.552770448548813,0.479713603818616,0.550387596899225,0.497652582159624,0.678747940691928,0.407766990291262,0.488215488215488,0.406896551724138,0.51030303030303,0.448931116389549,0.568883610451306,0.230403800475059,7251,4076,3175,7409,4727,2682,6551,4090,2461,6923,4428,2495,6632,3781,2851,6303,3464,2839,4251,3876,3858,3706,3632,3508,180,161,171,179,181,160,54,57,46,54,58,62,14,15,14,14,14,13,29317,29317,24807,24807,23639,23639,22694,22694,27952,27952,26985,26985,26100,26100,3210,59,39,3249,62,41,3097,64,45,2808,64,51,2487,73,59,2276,85,65,22412127,21123451,19288129,18527935,16857252,15633168
122728,"William Jessup University","2121 University Avenue","Rocklin","CA","95765-3707",-121.292312,38.819728,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.652112676056338,0.356371490280778,0.650322580645161,0.384920634920635,0.585284280936455,0.403809523809524,0.660539215686274,0.313543599257885,0.725067385444744,0.371747211895911,0.760536398467433,0.281609195402299,2772,2079,693,2596,1896,700,2712,1686,1026,1945,1464,481,1662,1391,271,1439,1286,153,1657,1576,1503,1331,1173,1018,190,209,168,199,145,208,59,64,65,55,65,56,13,10,12,12,11,11,53472,53472,53173,53173,52338,52338,49747,49747,46594,46594,44309,44309,41699,41699,1251,92,38,1257,90,40,1204,91,44,1165,84,41,1097,91,33,1146,96,43,4026400,3546882,3131316,2879082,2603122,1642670
179955,"William Jewell College","500 College Hill","Liberty","MO","64068-1896",-94.413126,39.247844,"Private","Under 1,000","No","Baccalaureate Colleges: Diverse Fields",0.36403785488959,0.337954939341421,0.460616438356164,0.312267657992565,0.459726443768997,0.27603305785124,0.476277372262774,0.252873563218391,0.51081210956271,0.226716839134525,0.493818681318681,0.168269230769231,840,819,21,819,807,12,868,863,5,1037,1027,10,1092,1082,10,1164,1150,14,745,730,790,921,985,1041,167,167,198,241,245,265,65,59,63,62,60,59,10,10,10,10,10,10,33838,33838,49338,49338,49248,49248,48998,48998,47928,47928,46610,46610,45610,45610,733,95,26,803,93,24,928,94,25,992,94,24,1053,94,24,1043,94,27,59500616,63573781,63796417,62331324,59906896,66659800
187444,"William Paterson University of New Jersey","300 Pompton Rd","Wayne","NJ","07470",-74.200248,40.945255,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.806191117092867,0.150608156451228,0.751736263736264,0.17974505905742,0.933251533742331,0.224033657638706,0.923881537492124,0.179648069840404,0.756371049949032,0.168586130850282,0.74286874428992,0.135417724088925,11681,9297,2384,12020,10049,1971,12113,10178,1935,12422,10459,1963,12687,10743,1944,13156,11184,1972,7943,8509,8600,8631,8888,9125,1237,1698,1311,1372,1327,1167,52,55,50,49,51,50,13,14,14,14,14,14,31081,39819,31326,39892,30660,39058,29335,37535,28709,35711,28417,36309,27990,35750,8605,64,48,8735,64,49,8838,63,51,9103,60,47,9398,58,46,9619,56,42,24177945,22631523,20346784,19075958,16530909,16932111
154590,"William Penn University","201 Trueblood Ave","Oskaloosa","IA","52577",-92.647095,41.310111,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Diverse Fields",0.550343964978111,0.390909090909091,0.582098765432099,0.384941675503712,0.552387267904509,0.337334933973589,0.537920250195465,0.40843023255814,0.586678832116788,0.393468118195956,0.575021682567216,0.287944492627927,1505,1421,84,1426,1350,76,1483,1410,73,1537,1460,77,1832,1754,78,2034,1931,103,1273,1168,1140,1193,1280,1551,363,281,264,231,312,336,34,30,30,30,31,34,15,13,16,16,16,16,40600,40600,39700,39700,39006,39006,38200,38200,37352,37352,36504,36504,35820,35820,1195,95,53,1214,90,53,1315,90,51,1426,86,48,1553,89,50,1698,84,51,6998807,6855168,7926496,7640825,7579671,7464793
179964,"William Woods University","One University Avenue","Fulton","MO","65251-2388",-91.950416,38.860287,"Private","1,000 - 4,999","No","Doctoral/Professional Universities
",0.625427204374573,0.160655737704918,0.640043763676149,0.266666666666667,0.639140271493213,0.31858407079646,0.74859075535513,0.29066265060241,0.701675977653631,0.315286624203822,0.73117033603708,0.213209733487833,2524,1015,1509,2790,1025,1765,2888,1057,1831,2899,1087,1812,2865,1131,1734,3008,1204,1804,1279,1344,1437,1516,1348,1388,155,177,190,189,184,200,61,59,54,52,53,56,10,9,10,10,10,11,45002,45002,43782,43782,42338,42338,41010,41010,38860,38860,38540,38540,37320,37320,873,82,30,935,84,31,956,86,32,966,84,28,1001,86,32,1006,90,33,20315980,20564814,20057336,20164779,18536830,18297969
168342,"Williams College","880 Main St","Williamstown","MA","01267",-73.203132,42.712725,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.151189387008234,0.364599092284418,0.125990735975296,0.446078431372549,0.129707112970711,0.429838709677419,0.145816362155243,0.437350359138069,0.176091624910523,0.449593495934959,0.1760860090077,0.0800523027749528,2115,2090,25,2307,2251,56,2291,2237,54,2284,2230,54,2284,2227,57,2285,2233,52,1960,2119,2117,2114,2129,2149,546,533,548,553,551,546,95,94,94,96,95,95,6,6,6,6,6,7,78060,78060,66540,66540,75520,75520,73200,73200,70650,70650,68430,68430,66240,66240,2101,57,21,2100,56,21,2080,55,20,2093,54,19,2119,53,19,2072,54,18,2727112504,2744103362,2626266560,2383499723,2159403061,2265857318
217013,"Wilson College","1015 Philadelphia Ave","Chambersburg","PA","17201-1285",-77.650712,39.949659,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.922029702970297,0.155704697986577,0.928039702233251,0.266042780748663,0.918689320388349,0.249669749009247,0.587697423108894,0.233380480905233,0.5771484375,0.218274111675127,0.452338129496403,0.10431654676259,2399,1248,1151,2526,1242,1284,2342,1210,1132,2135,968,1167,1903,852,1051,1004,709,295,997,1057,1010,826,737,631,198,189,164,128,116,107,40,51,59,39,41,56,12,12,12,12,10,10,40844,40844,40611,40611,39854,39854,39149,39149,38616,38616,38420,38420,38104,38104,1072,72,30,1044,73,32,826,78,35,748,78,35,714,72,35,618,71,35,54252350,55337694,58076883,56424032,57811482,67459420
199962,"Wingate University","301 E. Wilson Street","Wingate","NC","28174-0159",-80.44305,34.986064,"Private","1,000 - 4,999","No","Doctoral/Professional Universities
",0.732676206876076,0.0668611718939947,0.887415561671253,0.0664646179870313,0.847860855657737,0.0733317613770337,0.932359520989604,0.0757233592095977,0.695554676164094,0.118528351981794,0.698054377650287,0.0828136692442006,3937,2886,1051,3978,2954,1024,3875,2832,1043,3860,2729,1131,3409,2173,1236,3341,2101,1240,3474,3507,3487,3380,2904,2828,942,933,1071,625,664,584,51,52,54,54,51,53,15,16,16,16,15,14,55780,55780,53606,53606,50370,50370,48746,48746,46700,46700,43900,43900,42540,42540,2743,100,41,2726,99,41,2592,99,41,2084,96,35,2023,97,37,2091,92,37,99160577,96803871,92313579,90423422,48586441,51114140
175272,"Winona State University","175 West Mark Street","Winona","MN","55987-5838",-91.643723,44.046159,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Medium Programs",0.751763668430335,0.250635386119257,0.679107399190917,0.29880860876249,0.657153925619835,0.303792493613677,0.664970540974826,0.324204591220298,0.597512038523275,0.355048130736512,0.624631268436578,0.242182890855457,8130,7218,912,8601,7785,816,8856,8137,719,8951,8249,702,9123,8477,646,9483,8818,665,6254,6805,6978,7164,7330,7699,1542,1530,1595,1563,1618,1631,63,59,59,58,58,56,17,19,18,19,18,20,22994,29494,22630,28821,22304,28404,21975,27898,21769,27692,21795,27492,21427,27124,6971,91,26,7237,58,27,7460,57,27,7661,54,25,8011,55,26,8111,54,26,48616000,43260000,40155000,24748000,22588000,20556000
199999,"Winston-Salem State University","601 Martin Luther King Jr Dr","Winston-Salem","NC","27110-0001",-80.225033,36.089554,"Public","5,000 - 9,999","No","Doctoral/Professional Universities
",0.725202624469317,0.267961681745609,0.675885187513094,0.299752014879107,0.653056112224449,0.358649789029536,0.665657741559953,0.32773697096887,0.632605304212169,0.293464858199753,0.585305940151854,0.198079499776686,5897,5310,587,5834,5286,548,5915,5382,533,5881,5408,473,5884,5425,459,6058,5573,485,4676,4649,4719,4644,4696,4612,963,932,933,940,865,844,48,49,47,46,46,46,16,15,14,14,14,14,22603,33259,20825,31072,20512,30759,20134,30381,19827,30074,19203,29314,18926,28742,4656,81,65,4741,79,64,4688,78,65,4759,78,63,4686,76,61,4793,71,59,35768058,35338782,32617852,30339542,27358978,27153970
218964,"Winthrop University","701 Oakland Ave","Rock Hill","SC","29733",-81.031404,34.941515,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.639373601789709,0.224865873571262,0.687756105556466,0.255719733079123,0.672832369942197,0.283791523482245,0.733872731248633,0.312872467222884,0.68502024291498,0.316784869976359,0.67104183757178,0.223543888433142,6589,4867,1722,6787,5318,1469,6801,5422,1379,7009,5572,1437,7223,5706,1517,7005,5640,1365,4838,5063,5128,5380,5427,5406,1073,990,1047,1071,1088,1018,56,57,58,55,52,56,12,13,14,14,14,14,30506,44836,30030,44360,29754,44084,28938,43194,28188,42104,27632,41212,26994,40242,4764,82,41,4887,81,41,5014,81,42,5091,80,41,5073,80,41,4974,78,41,58872128,59022639,55549643,51377945,42835847,41746846
240338,"Wisconsin Lutheran College","8800 W Bluemound Rd","Milwaukee","WI","53226-4699",-88.022718,43.036943,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Diverse Fields",0.956167176350663,0.299573560767591,0.892143808255659,0.317910447761194,0.803921568627451,0.374839537869063,0.902542372881356,0.363067292644757,0.90273556231003,0.383838383838384,0.91830985915493,0.376056338028169,1322,1148,174,1281,1099,182,1440,1229,211,1366,1157,209,1407,1198,209,1479,1264,215,1030,1008,1070,1002,996,1054,213,292,233,228,267,220,63,67,61,62,61,64,12,12,12,11,12,12,47040,47040,45662,45662,44462,44462,43035,43035,41996,41996,40450,40450,39136,39136,1003,91,28,1085,90,31,992,92,31,1000,91,29,1071,88,31,1074,89,31,35989942,36629229,34597357,32941203,28206199,28930205
206525,"Wittenberg University","Ward St at N Wittenberg Ave","Springfield","OH","45504",-83.815445,39.934029,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.974349839686498,0.140402193784278,0.91304347826087,0.157509157509158,0.737319085621534,0.0887910475142176,0.721754724789626,0.103019877675841,0.783231972198089,0.102237012386763,0.768614151379682,0.0759981501464467,1597,1540,57,1690,1635,55,1969,1900,69,2045,1987,58,2099,2053,46,1909,1870,39,1440,1572,1735,1822,1914,1805,344,485,539,553,493,516,62,67,68,64,69,63,11,11,12,13,14,13,56534,56534,55506,55506,54044,54044,53056,53056,52056,52056,51416,51416,50718,50718,1577,96,29,1757,96,29,1857,97,33,1960,95,31,1865,96,27,1948,95,29,116489449,119152389,115955756,106594725,98716172,102505368
125897,"Woodbury University","7500 Glenoaks Blvd","Burbank","CA","91504-1052",-118.341147,34.208011,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Small Programs",0.703989703989704,0.127970749542962,0.663345568956476,0.160474308300395,0.656603773584906,0.127873563218391,0.616428033157498,0.141809290953545,0.66240753194351,0.139086294416244,0.576005961251863,0.0871833084947839,1218,1089,129,1389,1237,152,1346,1181,165,1448,1247,201,1620,1380,240,1832,1526,306,1096,1181,1126,1096,1187,1350,202,180,115,135,117,142,52,52,44,46,43,45,10,9,9,9,8,8,61418,61418,59940,59940,59278,59278,56497,56497,54633,54633,54007,54007,52116,52116,1117,91,48,1059,83,46,1024,76,45,1104,71,42,1245,69,43,1338,71,44,20070284,19813990,22197101,24161207,22763612,22483549
168421,"Worcester Polytechnic Institute","100 Institute Road","Worcester","MA","01609-2280",-71.808339,42.274853,"Private","5,000 - 9,999","No","Doctoral Universities: High Research Activity
",0.590469429408111,0.194469492034866,0.493658994833255,0.228163653663178,0.415910808767952,0.289868241708314,0.484851418062143,0.224396087043322,0.484428735192969,0.220863734963518,0.485450255603618,0.107451828548958,7876,5395,2481,7654,5165,2489,7505,4879,2626,7338,4715,2623,7288,4654,2634,6993,4362,2631,6001,6122,5947,5721,5717,5582,1199,1276,1124,1120,1093,1054,87,89,86,85,85,81,13,14,13,13,13,13,74271,74271,72296,72296,69822,69822,67504,67504,65046,65046,62930,62930,61200,61200,4761,94,10,4668,93,11,4435,93,12,4432,92,12,4299,94,13,4235,92,14,505506000,528287000,519631000,502471000,466320000,435867000
